Date,Time (UTC),Datetime,Air Temperature,Air Temperature Quality,Precipitation Amount,Precipitation Amount Quality,Wind Direction,Wind Direction Quality,Wind Speed,Wind Speed Quality,Relative Humidity,Relative Humidity Quality,Global Irradiance (Swedish stations) W/m²,Global Irradiance Quality,Sunshine Duration (s),Sunshine Duration Quality,Hour sin,Hour cos,Day of Year sin,Day of Year cos,Month sin,Month cos,HVAC Mode,Temp Set Point
2020-01-01,14:00:00,2020-01-01 14:00:00,4.7,0.0,6.938893903907228e-18,1.3552527156068805e-20,250.0,0.0,5.0,-1.3552527156068805e-20,77.0,0.0,6.9199999999999875,0.0,0.0,0.0,-0.4999999999999998,-0.8660254037844388,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387,Heating,21
2020-01-01,15:00:00,2020-01-01 15:00:00,5.0,0.0,6.938893903907228e-18,1.3552527156068805e-20,260.0,0.0,4.0,-1.3552527156068805e-20,73.0,0.0,1.180000000000021,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387,Heating,21
2020-01-01,16:00:00,2020-01-01 16:00:00,5.1,0.0,6.938893903907228e-18,1.3552527156068805e-20,250.0,0.0,3.0,-1.3552527156068805e-20,74.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387,Heating,21
2020-01-01,17:00:00,2020-01-01 17:00:00,5.2,0.0,6.938893903907228e-18,1.3552527156068805e-20,240.0,0.0,5.0,-1.3552527156068805e-20,74.0,0.0,0.0,0.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387,Heating,21
2020-01-01,18:00:00,2020-01-01 18:00:00,5.4,0.0,6.938893903907228e-18,1.3552527156068805e-20,250.0,0.0,4.0,-1.3552527156068805e-20,76.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387,Heating,21
2020-01-01,19:00:00,2020-01-01 19:00:00,5.8,0.0,6.938893903907228e-18,1.3552527156068805e-20,250.0,0.0,8.0,-1.3552527156068805e-20,76.0,0.0,0.0,0.0,0.0,0.0,-0.9659258262890685,0.2588190451025203,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387,Heating,17
2020-01-01,20:00:00,2020-01-01 20:00:00,5.7,0.0,6.938893903907228e-18,1.3552527156068805e-20,240.0,0.0,7.0,-1.3552527156068805e-20,78.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387,Heating,17
2020-01-01,21:00:00,2020-01-01 21:00:00,5.6,0.0,6.938893903907228e-18,1.3552527156068805e-20,260.0,0.0,7.0,-1.3552527156068805e-20,78.0,0.0,0.0,0.0,0.0,0.0,-0.7071067811865476,0.7071067811865474,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387,Heating,17
2020-01-01,22:00:00,2020-01-01 22:00:00,5.6,0.0,6.938893903907228e-18,1.3552527156068805e-20,260.0,0.0,7.0,-1.3552527156068805e-20,80.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844383,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387,Heating,17
2020-01-01,23:00:00,2020-01-01 23:00:00,6.2,0.0,6.938893903907228e-18,1.3552527156068805e-20,260.0,0.0,8.0,-1.3552527156068805e-20,80.0,0.0,0.0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890682,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387,Heating,17
2020-01-02,00:00:00,2020-01-02 00:00:00,6.3,0.0,6.938893903907228e-18,1.3552527156068805e-20,270.0,0.0,6.0,-1.3552527156068805e-20,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03442161162274575,0.9994074007397048,0.49999999999999994,0.8660254037844387,Heating,17
2020-01-02,01:00:00,2020-01-02 01:00:00,6.4,0.0,6.938893903907228e-18,1.3552527156068805e-20,260.0,0.0,4.0,-1.3552527156068805e-20,82.0,0.0,0.0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,0.03442161162274575,0.9994074007397048,0.49999999999999994,0.8660254037844387,Heating,17
2020-01-02,02:00:00,2020-01-02 02:00:00,6.6,0.0,6.938893903907228e-18,1.3552527156068805e-20,260.0,0.0,6.0,-1.3552527156068805e-20,81.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.8660254037844386,0.03442161162274575,0.9994074007397048,0.49999999999999994,0.8660254037844387,Heating,17
2020-01-02,03:00:00,2020-01-02 03:00:00,6.6,0.0,6.938893903907228e-18,1.3552527156068805e-20,260.0,0.0,6.0,-1.3552527156068805e-20,79.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.03442161162274575,0.9994074007397048,0.49999999999999994,0.8660254037844387,Heating,17
2020-01-02,04:00:00,2020-01-02 04:00:00,6.3,0.0,6.938893903907228e-18,1.3552527156068805e-20,250.0,0.0,4.0,-1.3552527156068805e-20,78.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.03442161162274575,0.9994074007397048,0.49999999999999994,0.8660254037844387,Heating,17
2020-01-02,05:00:00,2020-01-02 05:00:00,5.9,0.0,6.938893903907228e-18,1.3552527156068805e-20,240.0,0.0,5.0,-1.3552527156068805e-20,80.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,0.03442161162274575,0.9994074007397048,0.49999999999999994,0.8660254037844387,Heating,17
2020-01-02,06:00:00,2020-01-02 06:00:00,5.8,0.0,6.938893903907228e-18,1.3552527156068805e-20,250.0,0.0,4.0,-1.3552527156068805e-20,80.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736767e-17,0.03442161162274575,0.9994074007397048,0.49999999999999994,0.8660254037844387,Heating,17
2020-01-02,07:00:00,2020-01-02 07:00:00,6.0,0.0,6.938893903907228e-18,1.3552527156068805e-20,250.0,0.0,5.0,-1.3552527156068805e-20,80.0,0.0,0.030000000000001137,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,0.03442161162274575,0.9994074007397048,0.49999999999999994,0.8660254037844387,Heating,21
2020-01-02,08:00:00,2020-01-02 08:00:00,6.5,0.0,6.938893903907228e-18,1.3552527156068805e-20,250.0,0.0,8.0,-1.3552527156068805e-20,78.0,0.0,0.8199999999999932,0.0,0.0,0.0,0.8660254037844386,-0.49999999999999983,0.03442161162274575,0.9994074007397048,0.49999999999999994,0.8660254037844387,Heating,21
2020-01-02,09:00:00,2020-01-02 09:00:00,6.6,0.0,6.938893903907228e-18,1.3552527156068805e-20,250.0,0.0,8.0,-1.3552527156068805e-20,77.0,0.0,12.040000000000006,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.03442161162274575,0.9994074007397048,0.49999999999999994,0.8660254037844387,Heating,21
2020-01-02,10:00:00,2020-01-02 10:00:00,6.6,0.0,6.938893903907228e-18,1.3552527156068805e-20,250.0,0.0,8.0,-1.3552527156068805e-20,77.0,0.0,38.38000000000001,0.0,0.0,0.0,0.4999999999999999,-0.8660254037844386,0.03442161162274575,0.9994074007397048,0.49999999999999994,0.8660254037844387,Heating,21
2020-01-02,11:00:00,2020-01-02 11:00:00,6.7,0.0,6.938893903907228e-18,1.3552527156068805e-20,260.0,0.0,7.0,-1.3552527156068805e-20,77.0,0.0,56.38999999999999,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682,0.03442161162274575,0.9994074007397048,0.49999999999999994,0.8660254037844387,Heating,21
2020-01-02,12:00:00,2020-01-02 12:00:00,6.8,0.0,6.938893903907228e-18,1.3552527156068805e-20,250.0,0.0,7.0,-1.3552527156068805e-20,77.0,0.0,68.35,0.0,291.0,0.0,1.2246467991473532e-16,-1.0,0.03442161162274575,0.9994074007397048,0.49999999999999994,0.8660254037844387,Heating,21
2020-01-02,13:00:00,2020-01-02 13:00:00,6.6,0.0,6.938893903907228e-18,1.3552527156068805e-20,250.0,0.0,5.0,-1.3552527156068805e-20,78.0,0.0,51.64999999999999,0.0,1050.0,0.0,-0.2588190451025208,-0.9659258262890683,0.03442161162274575,0.9994074007397048,0.49999999999999994,0.8660254037844387,Heating,21
